2018-12-11T07:04:56.416+0000 I CONTROL  [main] ***** SERVER RESTARTED *****
2018-12-21T12:21:33.238+0000 I ASIO     [ShardRegistry] Connecting to 172.17.0.4:27019
2018-12-21T12:39:03.240+0000 I ASIO     [ShardRegistry] Dropping all pooled connections to 172.17.0.4:27019 due to NetworkInterfaceExceededTimeLimit: Connection pool has been idle for longer than the host timeout
2018-12-21T12:40:33.240+0000 I ASIO     [ShardRegistry] Connecting to 172.17.0.4:27019
2018-12-21T13:49:33.242+0000 I ASIO     [ShardRegistry] Dropping all pooled connections to 172.17.0.5:27019 due to NetworkInterfaceExceededTimeLimit: Connection pool has been idle for longer than the host timeout
2018-12-21T13:51:03.242+0000 I ASIO     [ShardRegistry] Connecting to 172.17.0.5:27019
2018-12-21T14:59:33.255+0000 I ASIO     [ShardRegistry] Dropping all pooled connections to 172.17.0.4:27019 due to NetworkInterfaceExceededTimeLimit: Connection pool has been idle for longer than the host timeout
2018-12-21T15:00:33.258+0000 I ASIO     [ShardRegistry] Connecting to 172.17.0.4:27019
2018-12-21T16:14:03.280+0000 I ASIO     [ShardRegistry] Dropping all pooled connections to 172.17.0.4:27019 due to NetworkInterfaceExceededTimeLimit: Connection pool has been idle for longer than the host timeout
2018-12-21T16:16:03.282+0000 I ASIO     [ShardRegistry] Connecting to 172.17.0.4:27019
2018-12-21T16:25:03.285+0000 I ASIO     [ShardRegistry] Dropping all pooled connections to 172.17.0.5:27019 due to NetworkInterfaceExceededTimeLimit: Connection pool has been idle for longer than the host timeout
2018-12-21T16:27:03.287+0000 I ASIO     [ShardRegistry] Connecting to 172.17.0.5:27019
2018-12-21T16:43:03.291+0000 I ASIO     [ShardRegistry] Dropping all pooled connections to 172.17.0.4:27019 due to NetworkInterfaceExceededTimeLimit: Connection pool has been idle for longer than the host timeout
2018-12-21T16:45:33.293+0000 I ASIO     [ShardRegistry] Connecting to 172.17.0.4:27019
2018-12-21T16:53:03.295+0000 I ASIO     [ShardRegistry] Dropping all pooled connections to 172.17.0.5:27019 due to NetworkInterfaceExceededTimeLimit: Connection pool has been idle for longer than the host timeout
2018-12-21T16:54:03.295+0000 I ASIO     [ShardRegistry] Connecting to 172.17.0.5:27019
2018-12-21T17:04:03.297+0000 I ASIO     [ShardRegistry] Dropping all pooled connections to 172.17.0.4:27019 due to NetworkInterfaceExceededTimeLimit: Connection pool has been idle for longer than the host timeout
2018-12-21T17:04:33.297+0000 I ASIO     [ShardRegistry] Connecting to 172.17.0.4:27019
2018-12-21T17:41:33.304+0000 I ASIO     [ShardRegistry] Dropping all pooled connections to 172.17.0.4:27019 due to NetworkInterfaceExceededTimeLimit: Connection pool has been idle for longer than the host timeout
2018-12-21T17:42:33.304+0000 I ASIO     [ShardRegistry] Connecting to 172.17.0.4:27019
2018-12-21T17:53:33.308+0000 I ASIO     [ShardRegistry] Dropping all pooled connections to 172.17.0.5:27019 due to NetworkInterfaceExceededTimeLimit: Connection pool has been idle for longer than the host timeout
2018-12-21T17:53:33.311+0000 I ASIO     [ShardRegistry] Connecting to 172.17.0.5:27019
2018-12-21T18:37:03.320+0000 I ASIO     [ShardRegistry] Dropping all pooled connections to 172.17.0.4:27019 due to NetworkInterfaceExceededTimeLimit: Connection pool has been idle for longer than the host timeout
2018-12-21T18:39:33.321+0000 I ASIO     [ShardRegistry] Connecting to 172.17.0.4:27019
2018-12-21T19:14:03.330+0000 I ASIO     [ShardRegistry] Dropping all pooled connections to 172.17.0.4:27019 due to NetworkInterfaceExceededTimeLimit: Connection pool has been idle for longer than the host timeout
2018-12-21T19:16:03.330+0000 I ASIO     [ShardRegistry] Connecting to 172.17.0.4:27019
2018-12-21T19:38:03.334+0000 I ASIO     [ShardRegistry] Dropping all pooled connections to 172.17.0.5:27019 due to NetworkInterfaceExceededTimeLimit: Connection pool has been idle for longer than the host timeout
2018-12-21T19:39:33.335+0000 I ASIO     [ShardRegistry] Connecting to 172.17.0.5:27019
2018-12-21T19:51:33.337+0000 I ASIO     [ShardRegistry] Dropping all pooled connections to 172.17.0.4:27019 due to NetworkInterfaceExceededTimeLimit: Connection pool has been idle for longer than the host timeout
2018-12-21T19:52:33.337+0000 I ASIO     [ShardRegistry] Connecting to 172.17.0.4:27019
2018-12-21T21:27:03.339+0000 I ASIO     [ShardRegistry] Dropping all pooled connections to 172.17.0.4:27019 due to NetworkInterfaceExceededTimeLimit: Connection pool has been idle for longer than the host timeout
2018-12-21T21:27:33.339+0000 I ASIO     [ShardRegistry] Connecting to 172.17.0.4:27019
2018-12-21T22:33:33.341+0000 I ASIO     [ShardRegistry] Dropping all pooled connections to 172.17.0.4:27019 due to NetworkInterfaceExceededTimeLimit: Connection pool has been idle for longer than the host timeout
2018-12-21T22:34:33.342+0000 I ASIO     [ShardRegistry] Connecting to 172.17.0.4:27019
2018-12-21T22:45:03.344+0000 I ASIO     [ShardRegistry] Dropping all pooled connections to 172.17.0.4:27019 due to NetworkInterfaceExceededTimeLimit: Connection pool has been idle for longer than the host timeout
2018-12-21T22:45:33.344+0000 I ASIO     [ShardRegistry] Connecting to 172.17.0.4:27019
2018-12-21T23:43:33.346+0000 I ASIO     [ShardRegistry] Dropping all pooled connections to 172.17.0.5:27019 due to NetworkInterfaceExceededTimeLimit: Connection pool has been idle for longer than the host timeout
2018-12-21T23:44:03.346+0000 I ASIO     [ShardRegistry] Connecting to 172.17.0.5:27019
2018-12-22T00:18:03.348+0000 I ASIO     [ShardRegistry] Dropping all pooled connections to 172.17.0.4:27019 due to NetworkInterfaceExceededTimeLimit: Connection pool has been idle for longer than the host timeout
2018-12-22T00:18:33.348+0000 I ASIO     [ShardRegistry] Connecting to 172.17.0.4:27019
2018-12-22T00:31:03.351+0000 I ASIO     [ShardRegistry] Dropping all pooled connections to 172.17.0.4:27019 due to NetworkInterfaceExceededTimeLimit: Connection pool has been idle for longer than the host timeout
2018-12-22T00:31:33.352+0000 I ASIO     [ShardRegistry] Connecting to 172.17.0.4:27019
2018-12-22T01:16:33.363+0000 I ASIO     [ShardRegistry] Connecting to 172.17.0.3:27019
2018-12-22T01:17:33.365+0000 I ASIO     [ShardRegistry] Ending idle connection to host 172.17.0.3:27019 because the pool meets constraints; 1 connections to that host remain open
2018-12-22T01:18:33.363+0000 I ASIO     [ShardRegistry] Dropping all pooled connections to 172.17.0.4:27019 due to NetworkInterfaceExceededTimeLimit: Connection pool has been idle for longer than the host timeout
2018-12-22T01:18:33.365+0000 I ASIO     [ShardRegistry] Connecting to 172.17.0.4:27019
2018-12-22T01:30:03.367+0000 I ASIO     [ShardRegistry] Dropping all pooled connections to 172.17.0.4:27019 due to NetworkInterfaceExceededTimeLimit: Connection pool has been idle for longer than the host timeout
2018-12-22T01:30:33.368+0000 I ASIO     [ShardRegistry] Connecting to 172.17.0.4:27019
2018-12-22T01:38:03.370+0000 I ASIO     [ShardRegistry] Dropping all pooled connections to 172.17.0.4:27019 due to NetworkInterfaceExceededTimeLimit: Connection pool has been idle for longer than the host timeout
2018-12-22T01:39:33.370+0000 I ASIO     [ShardRegistry] Connecting to 172.17.0.4:27019
2018-12-22T01:52:03.372+0000 I ASIO     [ShardRegistry] Dropping all pooled connections to 172.17.0.4:27019 due to NetworkInterfaceExceededTimeLimit: Connection pool has been idle for longer than the host timeout
2018-12-22T01:58:03.376+0000 I ASIO     [ShardRegistry] Connecting to 172.17.0.4:27019
2018-12-22T02:00:33.375+0000 I ASIO     [ShardRegistry] Dropping all pooled connections to 172.17.0.5:27019 due to NetworkInterfaceExceededTimeLimit: Connection pool has been idle for longer than the host timeout
2018-12-22T02:01:03.378+0000 I ASIO     [ShardRegistry] Connecting to 172.17.0.5:27019
2018-12-22T02:43:03.389+0000 I ASIO     [ShardRegistry] Dropping all pooled connections to 172.17.0.5:27019 due to NetworkInterfaceExceededTimeLimit: Connection pool has been idle for longer than the host timeout
2018-12-22T02:44:33.391+0000 I ASIO     [ShardRegistry] Connecting to 172.17.0.5:27019
2018-12-22T03:03:03.397+0000 I ASIO     [ShardRegistry] Dropping all pooled connections to 172.17.0.4:27019 due to NetworkInterfaceExceededTimeLimit: Connection pool has been idle for longer than the host timeout
2018-12-22T03:06:33.401+0000 I ASIO     [ShardRegistry] Connecting to 172.17.0.4:27019
2018-12-22T03:11:33.403+0000 I ASIO     [ShardRegistry] Dropping all pooled connections to 172.17.0.4:27019 due to NetworkInterfaceExceededTimeLimit: Connection pool has been idle for longer than the host timeout
2018-12-22T03:12:03.405+0000 I ASIO     [ShardRegistry] Connecting to 172.17.0.4:27019
2018-12-22T03:54:33.413+0000 I ASIO     [ShardRegistry] Dropping all pooled connections to 172.17.0.4:27019 due to NetworkInterfaceExceededTimeLimit: Connection pool has been idle for longer than the host timeout
2018-12-22T03:59:03.416+0000 I ASIO     [ShardRegistry] Connecting to 172.17.0.4:27019
2018-12-22T04:54:33.430+0000 I ASIO     [ShardRegistry] Dropping all pooled connections to 172.17.0.4:27019 due to NetworkInterfaceExceededTimeLimit: Connection pool has been idle for longer than the host timeout
2018-12-22T04:55:03.431+0000 I ASIO     [ShardRegistry] Connecting to 172.17.0.4:27019
2018-12-22T05:32:03.438+0000 I ASIO     [ShardRegistry] Dropping all pooled connections to 172.17.0.5:27019 due to NetworkInterfaceExceededTimeLimit: Connection pool has been idle for longer than the host timeout
2018-12-22T05:33:03.439+0000 I ASIO     [ShardRegistry] Connecting to 172.17.0.5:27019
2018-12-22T07:18:33.459+0000 I ASIO     [ShardRegistry] Dropping all pooled connections to 172.17.0.5:27019 due to NetworkInterfaceExceededTimeLimit: Connection pool has been idle for longer than the host timeout
2018-12-22T07:19:03.460+0000 I ASIO     [ShardRegistry] Connecting to 172.17.0.5:27019
2018-12-22T08:22:33.474+0000 I ASIO     [ShardRegistry] Dropping all pooled connections to 172.17.0.4:27019 due to NetworkInterfaceExceededTimeLimit: Connection pool has been idle for longer than the host timeout
2018-12-22T08:22:33.475+0000 I ASIO     [ShardRegistry] Connecting to 172.17.0.4:27019
2018-12-22T09:32:03.486+0000 I ASIO     [ShardRegistry] Dropping all pooled connections to 172.17.0.5:27019 due to NetworkInterfaceExceededTimeLimit: Connection pool has been idle for longer than the host timeout
2018-12-22T09:33:03.488+0000 I ASIO     [ShardRegistry] Connecting to 172.17.0.5:27019
2018-12-22T09:38:03.490+0000 I ASIO     [ShardRegistry] Dropping all pooled connections to 172.17.0.5:27019 due to NetworkInterfaceExceededTimeLimit: Connection pool has been idle for longer than the host timeout
2018-12-22T09:39:03.490+0000 I ASIO     [ShardRegistry] Connecting to 172.17.0.5:27019
2018-12-22T09:45:33.492+0000 I ASIO     [ShardRegistry] Dropping all pooled connections to 172.17.0.4:27019 due to NetworkInterfaceExceededTimeLimit: Connection pool has been idle for longer than the host timeout
2018-12-22T09:47:03.492+0000 I ASIO     [ShardRegistry] Connecting to 172.17.0.4:27019
2018-12-22T09:55:03.494+0000 I ASIO     [ShardRegistry] Dropping all pooled connections to 172.17.0.4:27019 due to NetworkInterfaceExceededTimeLimit: Connection pool has been idle for longer than the host timeout
2018-12-22T09:58:33.494+0000 I ASIO     [ShardRegistry] Connecting to 172.17.0.4:27019
2018-12-22T10:17:33.496+0000 I ASIO     [ShardRegistry] Dropping all pooled connections to 172.17.0.4:27019 due to NetworkInterfaceExceededTimeLimit: Connection pool has been idle for longer than the host timeout
2018-12-22T10:19:33.496+0000 I ASIO     [ShardRegistry] Connecting to 172.17.0.4:27019
2018-12-22T11:01:03.504+0000 I ASIO     [ShardRegistry] Dropping all pooled connections to 172.17.0.5:27019 due to NetworkInterfaceExceededTimeLimit: Connection pool has been idle for longer than the host timeout
2018-12-22T11:03:03.505+0000 I ASIO     [ShardRegistry] Connecting to 172.17.0.5:27019
2018-12-22T11:34:33.515+0000 I ASIO     [ShardRegistry] Dropping all pooled connections to 172.17.0.5:27019 due to NetworkInterfaceExceededTimeLimit: Connection pool has been idle for longer than the host timeout
2018-12-22T11:36:33.515+0000 I ASIO     [ShardRegistry] Connecting to 172.17.0.5:27019
2018-12-22T11:55:33.520+0000 I ASIO     [ShardRegistry] Dropping all pooled connections to 172.17.0.4:27019 due to NetworkInterfaceExceededTimeLimit: Connection pool has been idle for longer than the host timeout
2018-12-22T11:56:03.521+0000 I ASIO     [ShardRegistry] Connecting to 172.17.0.4:27019
2018-12-22T12:09:03.524+0000 I ASIO     [ShardRegistry] Dropping all pooled connections to 172.17.0.4:27019 due to NetworkInterfaceExceededTimeLimit: Connection pool has been idle for longer than the host timeout
2018-12-22T12:11:03.525+0000 I ASIO     [ShardRegistry] Connecting to 172.17.0.4:27019
2018-12-22T12:31:03.529+0000 I ASIO     [ShardRegistry] Dropping all pooled connections to 172.17.0.4:27019 due to NetworkInterfaceExceededTimeLimit: Connection pool has been idle for longer than the host timeout
2018-12-22T12:34:03.530+0000 I ASIO     [ShardRegistry] Connecting to 172.17.0.4:27019
2018-12-22T12:54:03.536+0000 I ASIO     [ShardRegistry] Dropping all pooled connections to 172.17.0.5:27019 due to NetworkInterfaceExceededTimeLimit: Connection pool has been idle for longer than the host timeout
2018-12-22T12:54:33.536+0000 I ASIO     [ShardRegistry] Connecting to 172.17.0.5:27019
2018-12-22T12:58:03.536+0000 I ASIO     [ShardRegistry] Dropping all pooled connections to 172.17.0.4:27019 due to NetworkInterfaceExceededTimeLimit: Connection pool has been idle for longer than the host timeout
2018-12-22T13:01:33.538+0000 I ASIO     [ShardRegistry] Connecting to 172.17.0.4:27019
2018-12-22T13:41:33.543+0000 I ASIO     [ShardRegistry] Dropping all pooled connections to 172.17.0.5:27019 due to NetworkInterfaceExceededTimeLimit: Connection pool has been idle for longer than the host timeout
2018-12-22T13:42:33.544+0000 I ASIO     [ShardRegistry] Connecting to 172.17.0.5:27019
2018-12-22T14:52:03.556+0000 I ASIO     [ShardRegistry] Dropping all pooled connections to 172.17.0.4:27019 due to NetworkInterfaceExceededTimeLimit: Connection pool has been idle for longer than the host timeout
2018-12-22T14:52:33.557+0000 I ASIO     [ShardRegistry] Connecting to 172.17.0.4:27019
2018-12-22T15:24:33.563+0000 I ASIO     [ShardRegistry] Dropping all pooled connections to 172.17.0.5:27019 due to NetworkInterfaceExceededTimeLimit: Connection pool has been idle for longer than the host timeout
2018-12-22T15:24:33.566+0000 I ASIO     [ShardRegistry] Connecting to 172.17.0.5:27019
2018-12-22T15:29:33.568+0000 I ASIO     [ShardRegistry] Dropping all pooled connections to 172.17.0.5:27019 due to NetworkInterfaceExceededTimeLimit: Connection pool has been idle for longer than the host timeout
2018-12-22T15:30:33.568+0000 I ASIO     [ShardRegistry] Connecting to 172.17.0.5:27019
2018-12-22T15:41:33.570+0000 I ASIO     [ShardRegistry] Dropping all pooled connections to 172.17.0.4:27019 due to NetworkInterfaceExceededTimeLimit: Connection pool has been idle for longer than the host timeout
2018-12-22T15:42:33.570+0000 I ASIO     [ShardRegistry] Connecting to 172.17.0.4:27019
2018-12-22T15:46:03.570+0000 I ASIO     [ShardRegistry] Dropping all pooled connections to 172.17.0.5:27019 due to NetworkInterfaceExceededTimeLimit: Connection pool has been idle for longer than the host timeout
2018-12-22T15:47:03.572+0000 I ASIO     [ShardRegistry] Connecting to 172.17.0.5:27019
2018-12-22T16:32:33.577+0000 I ASIO     [ShardRegistry] Dropping all pooled connections to 172.17.0.5:27019 due to NetworkInterfaceExceededTimeLimit: Connection pool has been idle for longer than the host timeout
2018-12-22T16:33:03.578+0000 I ASIO     [ShardRegistry] Connecting to 172.17.0.5:27019
2018-12-22T16:47:03.580+0000 I ASIO     [ShardRegistry] Dropping all pooled connections to 172.17.0.4:27019 due to NetworkInterfaceExceededTimeLimit: Connection pool has been idle for longer than the host timeout
2018-12-22T16:47:33.582+0000 I ASIO     [ShardRegistry] Connecting to 172.17.0.4:27019
2018-12-22T17:03:03.586+0000 I ASIO     [ShardRegistry] Dropping all pooled connections to 172.17.0.4:27019 due to NetworkInterfaceExceededTimeLimit: Connection pool has been idle for longer than the host timeout
